simulation,baseline,baseline,algo_1,algo_1
119,0.1700715021729497,4.5449163654529786e-05,0.14970168384415486,5.298037948714918e-05
120,0.16828117825725833,4.444207699602375e-05,0.15052096863705414,5.3176654533401315e-05
121,0.1670359176077087,4.380535702441847e-05,0.14959465473294106,5.2867525413835385e-05
122,0.16769620808111624,4.4083947191525535e-05,0.14957547254528025,5.327139170000539e-05
123,0.1683303400925666,4.4415337788220444e-05,0.14824896273430604,5.248423229892145e-05
124,0.16647577685946824,4.3541468745302036e-05,0.14709145110365052,5.164657917459631e-05
125,0.16672686620484506,4.350622027216142e-05,0.14694160778061865,5.183759235272139e-05
126,0.16540907332192092,4.288580731089361e-05,0.14574141541804153,5.134751645388773e-05
127,0.16430862408544517,4.2605789216816014e-05,0.1448497533111119,5.070831196885081e-05
128,0.16430342808130582,4.2820710692120754e-05,0.1443195886229518,5.057033717133898e-05
129,0.16334304871157945,4.2274620295316375e-05,0.14474500810639782,5.019715158584536e-05
130,0.16323502186940117,4.223176014137768e-05,0.14431030908731274,5.001524469958509e-05
131,0.16261273632607434,4.2043561857715054e-05,0.14339456485301763,4.946240175326393e-05
132,0.16260253732380617,4.199972371210468e-05,0.14432740856840887,4.9703681680930245e-05
133,0.16275187071110325,4.233161010668516e-05,0.14479561158271134,4.971116948384693e-05
134,0.16208333276484324,4.19787510131698e-05,0.14544802886939967,5.0009170591555844e-05
135,0.1621079882446718,4.205221314700503e-05,0.14572216271874744,5.036892071897102e-05
136,0.16158845689553886,4.1717957604208745e-05,0.14583653803195296,5.017117058454088e-05
137,0.1607557187333788,4.129329400273475e-05,0.14492979978438772,4.980005407480255e-05
138,0.16113715422340708,4.162265650356317e-05,0.14534473760474925,5.004508805820042e-05
139,0.161203832159155,4.165646255956686e-05,0.14520029552231178,4.967735349643392e-05
140,0.16126784110622683,4.158060208279749e-05,0.14489811668591335,4.95567763437374e-05
141,0.16118925608465923,4.1448159355761206e-05,0.14496556471815178,4.976180608236637e-05
142,0.1610987322835908,4.132658756217678e-05,0.14541841694770416,4.9899298962953593e-05
143,0.1618144424179078,4.162779063378174e-05,0.14548028946517702,4.9672263579587296e-05
144,0.16166300836861167,4.1732072489933625e-05,0.14578580114602838,4.957084999223326e-05
145,0.16161329060754892,4.167066750323706e-05,0.14593676150841928,4.988132967442619e-05
146,0.16208876445461373,4.1975044380815135e-05,0.1459532353195458,4.9629907144179824e-05
147,0.16173560520821784,4.1879912933969534e-05,0.14534472796398035,4.942323742868417e-05
148,0.16193870150473527,4.195002043892238e-05,0.1451611131134611,4.955223266148842e-05
149,0.16220382903969977,4.2106120036586905e-05,0.14520955621455256,4.959777195905939e-05
150,0.16191375664551275,4.1885541534637055e-05,0.14463650043417278,4.9281328902223366e-05
151,0.16228157421666928,4.210795605881879e-05,0.14467354444195568,4.931588552388402e-05
152,0.16270496794175945,4.2302992879748846e-05,0.144555292304208,4.895495447460525e-05
153,0.1622399379185679,4.2066914892376735e-05,0.14399208064928984,4.872395843866309e-05
154,0.16229192448919877,4.2051334546714944e-05,0.14374166901170995,4.8664826222815195e-05
155,0.1624786790809048,4.207783883792476e-05,0.14404479144239352,4.886087693521762e-05
156,0.16200765778653345,4.185487102354296e-05,0.14401745865046414,4.8911955770096e-05
157,0.161435191966747,4.1586013161670394e-05,0.14407404951198494,4.8755444141464054e-05
158,0.16128887888903837,4.153146433209913e-05,0.1445222220373788,4.901603682639171e-05
159,0.16098829861708772,4.1347195265494416e-05,0.14409791871760363,4.882858926984106e-05
160,0.1601527091091744,4.0978843975757106e-05,0.14392990204331352,4.870788929315677e-05
161,0.1601429829773719,4.104802953815218e-05,0.14430639522601096,4.897391050697502e-05
162,0.16070615311615277,4.128417685653341e-05,0.14437893727748932,4.904402723910351e-05
163,0.16063242228754201,4.121119771150926e-05,0.14484004782977525,4.942737768970648e-05
164,0.1607114761235672,4.1260879562409087e-05,0.14476895862304684,4.9250774768585325e-05
165,0.16138642912768372,4.158057028757579e-05,0.14499270288732474,4.9156408767987566e-05
166,0.16210681851377193,4.2002073247275374e-05,0.14449963908697694,4.892586939921443e-05
167,0.1618848827810841,4.191179607883764e-05,0.14424156030866642,4.88562942756058e-05
168,0.1620577106461204,4.1947437187227646e-05,0.14468018511221237,4.921973957012582e-05
169,0.16234530917733578,4.207032694991266e-05,0.14459589560210043,4.922104363742245e-05
170,0.16264311525005937,4.224291524049901e-05,0.14511069413437855,4.929310283567768e-05
171,0.16337856571702936,4.2707626946190434e-05,0.14512542665522846,4.924614488457668e-05
172,0.16396814077540506,4.3060782221670525e-05,0.14548899252152497,4.9561614247038983e-05
173,0.16358019382559125,4.2893829180224696e-05,0.1457604038035489,4.963046706017633e-05
174,0.16344744809989628,4.281972542999297e-05,0.14536461121012842,4.949930474346429e-05
175,0.16330881427591715,4.2772936750862944e-05,0.14504190718254867,4.937177870706195e-05
176,0.16311739783596077,4.263619502945703e-05,0.14510676130917832,4.945029053537065e-05
177,0.16317723103839324,4.268013111573893e-05,0.14519004202110122,4.9523485854626476e-05
178,0.16372284240091167,4.29231335922655e-05,0.14514205877361214,4.960338190120163e-05
179,0.16375554740936374,4.293859074069776e-05,0.14522697426254894,4.9758660869739074e-05
180,0.16370693242002607,4.288686150611447e-05,0.14492871291004084,4.964311310808839e-05
181,0.16331162386739134,4.263606001669779e-05,0.14543202594028892,4.9998463425668796e-05
182,0.16314098231275592,4.252387419165427e-05,0.14542623952854317,4.985892765679023e-05
183,0.16313554230557475,4.25275591289691e-05,0.14536337261890098,4.988609358129639e-05
184,0.16317994517542117,4.258843599876254e-05,0.1452337894680335,4.979067036794156e-05
185,0.16306420683417802,4.244724842850405e-05,0.1448337596800868,4.9603678642965526e-05
186,0.16307105346756048,4.241712359421318e-05,0.14476536371566684,4.959200997422336e-05
187,0.16307610868890968,4.24168517254119e-05,0.14482694987011432,4.9616853069286496e-05
188,0.16293175401452364,4.2335413622059665e-05,0.144914956805249,4.9642277121196084e-05
189,0.16283599499502063,4.22914223539003e-05,0.14515486965004826,4.971235331977892e-05
190,0.1630076926804469,4.229733143147393e-05,0.1450118625933514,4.9749174940501675e-05
191,0.16336619903863175,4.244979101960927e-05,0.14458596520324074,4.9454077262160934e-05
192,0.16304985148351953,4.2257102971383494e-05,0.14446112234100078,4.9305239065047906e-05
193,0.1631515697893648,4.236104355271441e-05,0.14462789457869998,4.925178568765244e-05
194,0.16300991814544163,4.2295207252420176e-05,0.14451488843039875,4.92951275507098e-05
195,0.16332970088510856,4.2424058133040054e-05,0.1445495889479673,4.944711111473365e-05
196,0.1629067976146167,4.221827715857886e-05,0.14496187990039977,4.948699897459756e-05
197,0.1629736178743804,4.2231771841022434e-05,0.14512096921277481,4.959808711235127e-05
198,0.16282583682444743,4.218388385430678e-05,0.14469276712973467,4.938078796782102e-05
199,0.16295254344174048,4.225628796890991e-05,0.14463022620886956,4.93452912342669e-05
200,0.12111376661345606,2.6434488294249742e-05,0.31799907869714417,0.0001497478899927853
201,0.1505603114337118,3.61867554527409e-05,0.23097615770259744,9.412767498047017e-05
202,0.17126648258586288,4.7808259583991516e-05,0.2052790663180418,8.350645280454825e-05
203,0.16661874365866602,4.453236927519465e-05,0.18813124688259375,7.499167303213615e-05
204,0.16216792656076617,4.189236562432795e-05,0.17884290554635707,6.96545346376394e-05
205,0.1652439813969551,4.279870818306516e-05,0.1739548969347372,6.735673111808764e-05
206,0.16931965647114813,4.528457637957243e-05,0.16843967979703225,6.531389228270033e-05
207,0.16261580048601665,4.1667648045852115e-05,0.16557514767618933,6.40406336681351e-05
208,0.16659232752151512,4.3644907011346466e-05,0.16756454997329848,6.407776031601691e-05
209,0.16405772837163374,4.220588495551581e-05,0.16725334220249333,6.31359872954345e-05
210,0.16474192633232665,4.275528575135794e-05,0.16405474317357266,6.202662224742545e-05
211,0.16357448934881763,4.259021394204581e-05,0.1646174601436899,6.119124212693296e-05
212,0.16222548255029443,4.146416492182755e-05,0.16257437810285152,5.954545816790899e-05
213,0.16504360945606691,4.299722866631738e-05,0.16046089776395073,5.853180056620062e-05
214,0.16397596648689577,4.2234278375577746e-05,0.160362005992001,5.683483077988307e-05
215,0.1648746565452099,4.280356878385634e-05,0.15736929248830814,5.5019030918131895e-05
216,0.16523216531726273,4.3044542470095065e-05,0.1579193289698542,5.649290959652065e-05
217,0.16472716346553765,4.2691775889817654e-05,0.1554933072500721,5.527815104127489e-05
218,0.1652690882943226,4.308241571760926e-05,0.15299510660432725,5.386795054662038e-05
219,0.1660523401619179,4.3548182801079724e-05,0.15240637195104076,5.393682007489768e-05
220,0.16482576090939355,4.322776739607287e-05,0.15123918614876242,5.274211170683463e-05
221,0.1649143630669278,4.300056897555086e-05,0.149255667599064,5.149769065403424e-05
222,0.1661291392641051,4.381146158945691e-05,0.14743165962012042,5.055862850846948e-05
223,0.16494881247783452,4.317690717276804e-05,0.14677698338938064,5.0597622719331196e-05
224,0.16349480902229385,4.237786254728731e-05,0.14591181944198564,5.009528691447254e-05
225,0.16277416112882545,4.213345946392778e-05,0.14650269139155409,5.071290075695207e-05
226,0.16121673083142135,4.134022949143891e-05,0.14635897781790597,5.0598781836589325e-05
227,0.1617433955923649,4.1792277842813104e-05,0.1449656173516592,4.985865128422549e-05
228,0.1625540341376958,4.24280063336785e-05,0.145616241842579,5.04339681361495e-05
229,0.1626067448354872,4.263711869376508e-05,0.1460983991459769,5.103932042315968e-05
230,0.16197300343809448,4.2289608713696325e-05,0.1459685288027672,5.1067535918691915e-05
231,0.1622651827732998,4.236679222430536e-05,0.14527004362649876,5.072566241153853e-05
232,0.1616192415539933,4.2074930272168045e-05,0.14531660819755315,5.065980053725477e-05
233,0.16053909148702777,4.132487467243709e-05,0.14559131344238313,5.105320967697364e-05
234,0.1601598512513051,4.113826655724143e-05,0.14533092754911653,5.09245990712602e-05
235,0.15918979208200593,4.070444427476044e-05,0.14448700195001285,5.060020384385033e-05
236,0.15924530935469686,4.062166645469962e-05,0.14503954096416044,5.0721565938290674e-05
237,0.15891479867707553,4.0480461138578676e-05,0.1449248238855099,5.0853288705697745e-05
238,0.15857764841443217,4.032544722410003e-05,0.14508969563669372,5.0842240599099047e-05
239,0.1587578451271645,4.0368031092398225e-05,0.14473445374426014,5.0492102150019675e-05
240,0.15879350214628585,4.033055271680811e-05,0.1449805323418778,5.069953801467931e-05
241,0.15879531307463357,4.0332470648037964e-05,0.14511110926470083,5.075675358080157e-05
242,0.15998542217967698,4.08818398180864e-05,0.14504551034536795,5.0931378066852744e-05
243,0.1605918933482554,4.099926033491941e-05,0.1447129721247385,5.0699175542113875e-05
244,0.16058981387253632,4.108305101565459e-05,0.1451273746756333,5.094945276908326e-05
245,0.16089166272212396,4.130044067923673e-05,0.14539352247011741,5.10254372337765e-05
246,0.16133079656804442,4.136140201172773e-05,0.14525341097710437,5.100501975693267e-05
247,0.1603366494637744,4.0852060491710045e-05,0.14522403022201577,5.097795077463076e-05
248,0.16089859745872037,4.119532689516854e-05,0.14500671264548734,5.086756711563547e-05
249,0.1608358223627272,4.1144472962143473e-05,0.14487196472134334,5.0934851319168186e-05
250,0.16081581158520178,4.115281954149526e-05,0.14572358220795534,5.1331549992226174e-05
251,0.16092130309853675,4.119864526831197e-05,0.14582375770711606,5.1463256361028636e-05
252,0.1605336062925524,4.111488827141246e-05,0.14647727949387004,5.1750700663696744e-05
253,0.16050404513435235,4.107950893479806e-05,0.14639447298924774,5.1820343474036744e-05
254,0.16044557676639776,4.100369866003278e-05,0.14609314291180422,5.160838058191164e-05
255,0.1605520910357777,4.110942465101561e-05,0.14579841013676276,5.137050236630439e-05
256,0.16000613587157697,4.09279590351027e-05,0.14627746986625895,5.177030850789065e-05
257,0.16019379586530486,4.1128241079095384e-05,0.14572595904971025,5.139137440178075e-05
258,0.1600458937246441,4.097887877823911e-05,0.14593236426872347,5.1566257089740495e-05
259,0.16120028586372692,4.152089520836659e-05,0.14579498191424384,5.1228944595584976e-05
260,0.16051299772807076,4.114599534277119e-05,0.14525011824657466,5.100042476031075e-05
261,0.16102465966297233,4.147093067248098e-05,0.1451201037057469,5.10608634415569e-05
262,0.16124800802689576,4.1656130727330276e-05,0.1447126336507008,5.0606628417112106e-05
263,0.16091835814313693,4.1492395533680964e-05,0.14494723426782558,5.052180746952617e-05
264,0.1603672186293711,4.116410317240019e-05,0.14536529970430007,5.070932853203239e-05
265,0.16057524116697425,4.1244298879574424e-05,0.1454164597103497,5.077569526538102e-05
266,0.16070677570249456,4.136122150850693e-05,0.14542071672518767,5.077026970124484e-05
267,0.16015262265731803,4.1050571795837236e-05,0.1455517651018746,5.0758619512915296e-05
268,0.15978879918320657,4.085909345488639e-05,0.14551930033589539,5.0887108216191585e-05
269,0.16025560329265404,4.100235883107295e-05,0.1452892225082137,5.081233705799495e-05
270,0.1606897332642175,4.1166074844355735e-05,0.14545423876876723,5.09416538132415e-05
271,0.1611770576429815,4.144835574399417e-05,0.14520797383704426,5.0821573346042254e-05
272,0.1606574854195136,4.124556704611825e-05,0.14529304866157594,5.077016553116317e-05
273,0.16102723943155972,4.138028973757888e-05,0.14556870694819818,5.0969075448063595e-05
274,0.16077987389351317,4.127136474680984e-05,0.14571937190901801,5.103984664593841e-05
275,0.1603458298344474,4.1036041052502385e-05,0.14655705625187315,5.132840716312594e-05
276,0.16003183341422572,4.090934418125628e-05,0.14688353260709708,5.121426066699346e-05
277,0.16026113180303367,4.10595377432129e-05,0.14696421795369147,5.0987937430898726e-05
278,0.16058475159321994,4.1181759526704474e-05,0.1473195580739749,5.1090107042341286e-05
279,0.16063966553520018,4.119265628979845e-05,0.14718680788716415,5.09833780818099e-05
280,0.16066655099470267,4.124301186904543e-05,0.14720029376577393,5.104383664093682e-05
281,0.16070723621404703,4.124651673621307e-05,0.14688013237794156,5.081876928688098e-05
282,0.16079624329699885,4.130157106851838e-05,0.14680909002722528,5.074423026258751e-05
283,0.1603900428644759,4.1116070794544113e-05,0.1467241258738937,5.058763574114605e-05
284,0.1603231881762245,4.1096723685703066e-05,0.14690494220792077,5.070602441463222e-05
285,0.16035350330886133,4.114431645461185e-05,0.14677053817327315,5.0676967023988386e-05
286,0.16004286430924564,4.1019739760993044e-05,0.14667072939357034,5.0502510203608296e-05
287,0.15971568548673382,4.0877089504842254e-05,0.14696238683101578,5.068504293176252e-05
288,0.15998038945165927,4.098198149002095e-05,0.14698472917980057,5.0769653011625325e-05
289,0.16021372276886509,4.103326188731431e-05,0.14702893651487692,5.083333622643572e-05
290,0.16023710604981267,4.101256237286745e-05,0.1468476404099401,5.064939216962285e-05
291,0.16016467246426444,4.091757181034982e-05,0.14666171651634102,5.061222655398252e-05
292,0.15997959509378284,4.072456580427966e-05,0.14666683684341325,5.0697550194328756e-05
293,0.16035897927161027,4.096274308820287e-05,0.1463505163892656,5.0550176785092474e-05
294,0.16040319271517195,4.0961647626799624e-05,0.1461932733335343,5.049956642552728e-05
295,0.16052297217071837,4.0991143160311765e-05,0.1463936317775982,5.061249202549471e-05
296,0.16038131420338722,4.097554603401046e-05,0.14638219368740346,5.051293762787022e-05
297,0.16010050942654994,4.088435214711219e-05,0.14651351579677932,5.066895757012996e-05
298,0.16016598461836443,4.0850903128849175e-05,0.1467317514361618,5.078811274231258e-05
299,0.16045287957084073,4.1023293120773934e-05,0.14688909052921878,5.0832658666186626e-05
300,0.14724612617402177,3.3705124353468315e-05,0.29168360101842083,0.00011857660368842851
301,0.17003985391535298,4.490323181661023e-05,0.21072540500743192,7.24198417300833e-05
302,0.1690438762352621,4.589445566469225e-05,0.18188029095576042,5.9530441211192616e-05
303,0.16462835357571787,4.226186464913334e-05,0.168055950688936,5.4875101562988365e-05
304,0.16671312871362293,4.224619696500022e-05,0.16476078231782038,5.443144849912961e-05
305,0.1637282998124363,4.139934986649991e-05,0.15441672546650667,4.954713017188277e-05
306,0.1639049469604355,4.19287318480062e-05,0.15613106561261442,5.054479220557549e-05
307,0.16436441787250644,4.169373159884165e-05,0.15631759455499505,5.159397632251798e-05
308,0.1656646511113235,4.274017549601033e-05,0.15525254498655763,5.147769866456655e-05
309,0.16418891840501815,4.2017002484635417e-05,0.15982318158754866,5.5685694054529126e-05
310,0.1605365164191387,4.048110251676781e-05,0.15945392861575372,5.6064259262956865e-05
311,0.1582522060203802,3.966736471618285e-05,0.15830846793218448,5.54153683267299e-05
312,0.15817049188062265,3.9795958401012246e-05,0.1566356834234147,5.521127451768851e-05
313,0.15821329456282307,3.9804681890833024e-05,0.15386984998243586,5.34437887374881e-05
314,0.16130040725435113,4.115282811378421e-05,0.15437966668770237,5.44307339047575e-05
315,0.1600743177867161,4.066938761139459e-05,0.15366965911349637,5.352618738680372e-05
316,0.1602109889531088,4.104200846745682e-05,0.1522007517804596,5.283606007263462e-05
317,0.1608731239034502,4.115385649357966e-05,0.15324458607531863,5.374561452972804e-05
318,0.15890600340042416,4.033433998583921e-05,0.15160730733821842,5.30213764897028e-05
319,0.15872388139262297,4.030092695563923e-05,0.15176541237444294,5.310100226270468e-05
320,0.1590391659384237,4.084391415683963e-05,0.15044266884364926,5.254020735244538e-05
321,0.15829752841546446,4.041162252158039e-05,0.15008752033090828,5.265549741474678e-05
322,0.15914595818281407,4.04940228441307e-05,0.1499846682793715,5.2498928357919806e-05
323,0.16012487447470375,4.1139715244448995e-05,0.14968554641228357,5.2554407595824834e-05
324,0.16267141915609415,4.247142954901525e-05,0.1490591777917305,5.232035415144102e-05
325,0.1622403438805931,4.2342485961921835e-05,0.149767332484722,5.220557494879813e-05
326,0.16163981960792131,4.1979292426306246e-05,0.14930832368693403,5.193217501275494e-05
