simulation,baseline,baseline,algo_1,algo_1,algo_2,algo_2,algo_3,algo_3
31,0.5154339262276064,0.00018684583204905795,0.7572090960867925,0.0003806119613973873,0.676329962451111,0.0002936114700502134,0.6130970770554842,0.0002480057598764009
32,0.5157482444839994,0.0001870230962540473,0.7560589145719024,0.000379565326850984,0.6774528760172898,0.0002945075491869106,0.6109070259417521,0.00024640452140153125
33,0.5135916306716346,0.00018572961899172318,0.7579981003792848,0.00038146008738714334,0.6772886520781273,0.0002941963425851243,0.6104441213131655,0.0002461645256549127
34,0.5127659235529268,0.00018532933387134534,0.7584652660556407,0.00038199062379143465,0.6799112827562884,0.00029601528813918184,0.61028335605304,0.00024611593149695106
35,0.5132462416350646,0.0001857491787682564,0.759282184921914,0.00038283011857677895,0.674692249937179,0.0002925425487895578,0.6106682742861604,0.0002464661109872978
36,0.5140433718400902,0.00018634659297199973,0.7600193206796705,0.0003835947235018688,0.6679535049584924,0.0002878697991203778,0.6118967435684459,0.00024720838775856686
37,0.5143865545486674,0.00018665445639690946,0.759493749842961,0.00038332147786765636,0.6701293315374803,0.00028934676730218344,0.6114397922386139,0.00024687683016946376
38,0.5131125418758391,0.00018591619397815453,0.7600795399735291,0.0003838411078140677,0.6696568587517026,0.00028895170313288364,0.610785250986069,0.00024638352342750314
39,0.5146697315045361,0.00018686149852745144,0.7616554837118321,0.0003853100832305435,0.6723058681459844,0.0002909273042063867,0.6113145301745191,0.0002468185945635005
40,0.5134368024384671,0.00018617789750423886,0.7625104856249597,0.0003860235459526021,0.6732772774422087,0.00029159169665241155,0.6100939253627679,0.0002459872027479688
41,0.5134382370222733,0.00018615824479281524,0.7634741440028364,0.0003872530468335499,0.67011485171793,0.0002893412613214339,0.6100451516817489,0.0002459323619756365
42,0.5104542672359093,0.0001842460886086928,0.7627293240948959,0.0003862883753823576,0.6681659498637297,0.00028807678495752624,0.610464358640938,0.00024615871762868717
43,0.5096145121644899,0.00018365923198722476,0.7618095802754367,0.0003854563589598613,0.6703818447277285,0.0002896735082688483,0.6112128038910434,0.0002467543821317383
44,0.5112871545287418,0.00018465932996866895,0.761381250739062,0.0003851253050458591,0.6686683124190097,0.00028854252130498836,0.6116082651008462,0.00024704413099774924
45,0.5119482885029938,0.00018504497770640158,0.7609904164214277,0.00038464098687959703,0.6654298687122988,0.0002860589232021152,0.6126446124914604,0.0002477655844609404
46,0.512223696352256,0.0001852072901835817,0.7595196170654352,0.0003831469461437495,0.6660370885598734,0.00028645083947461157,0.6123330664284219,0.0002474083161364003
47,0.5141512751769894,0.0001863029168917895,0.7594963685782066,0.0003832395261747682,0.6672362821687029,0.00028730150892513175,0.6133511023600666,0.000248074341186759
48,0.5152223444177862,0.00018693343153036309,0.7589531200338833,0.00038295450539703945,0.6637881658380168,0.0002849489322775186,0.6124423400782413,0.0002474948048235149
49,0.5159975613310274,0.00018737868440090366,0.7573728753735186,0.0003812749674874108,0.6638912785827422,0.00028502965661272633,0.6130341203532312,0.0002479252958555888
50,0.5152318531339231,0.00018696417713567876,0.75790777917891,0.00038175891577501707,0.6661704022610856,0.000286632663345762,0.613550461957776,0.0002483424367240639
51,0.516030860084732,0.0001874463496379218,0.7564444684221484,0.00038027740193033867,0.6686927787591919,0.0002884223165028413,0.6138238164608245,0.000248507880099531
52,0.5170676299983659,0.0001880988346726252,0.7571171083452034,0.00038119582315764944,0.6704129179564704,0.0002896888815771357,0.6147636086800101,0.00024910448164319125
53,0.5174525953422304,0.00018832091364143005,0.7569051202727696,0.0003808240403208974,0.66864733521752,0.0002883352307216409,0.6136739169604628,0.0002483736989820302
54,0.5191311840508088,0.00018934046386923545,0.7555945356460508,0.0003794916634470002,0.6694305291116937,0.0002888935395775241,0.6150968489741828,0.0002494164703153129
55,0.5173840389297297,0.0001882750338463281,0.7563267587517205,0.00038029984159868865,0.6707298490841974,0.000289904207796073,0.6147578151832621,0.0002491972239703693
56,0.5184707637590715,0.00018888512291858456,0.756300881523654,0.0003800837661953751,0.6685043546981699,0.00028842672951769006,0.6134256791617276,0.0002483058116543955
57,0.5178062907410285,0.0001884809691879902,0.7559948253694435,0.00037971092027536135,0.6678888304152737,0.00028809040553392357,0.6145970194214365,0.0002491353821829505
58,0.5170953758256358,0.00018809965167808343,0.7557226249226078,0.0003794200308325829,0.6700652078171793,0.00028964644208818665,0.615098566602996,0.0002495695425171488
59,0.5167837215328428,0.0001879562524708247,0.7550958454385399,0.00037891045197298377,0.6696870386849376,0.0002891514679683164,0.6147243187399838,0.00024931698714785177
60,0.5170733535195323,0.00018822768288275787,0.7551054826143104,0.00037906071347074263,0.6697747094177644,0.00028917970296838097,0.6142682192208697,0.0002490311033712895
61,0.5172296858447006,0.00018832356664965383,0.755291169674497,0.00037945293327739814,0.6705256781627356,0.00028971785746360543,0.6141519624040774,0.0002488771735431875
62,0.5180758024527699,0.000188852930139669,0.75467267569904,0.0003788782036640736,0.6718050554043509,0.00029064242040333804,0.6144285896060169,0.0002490197576742535
63,0.5177680163866843,0.00018871415910367645,0.7547103908769539,0.000378811144454656,0.6730847811002655,0.0002915180358555087,0.6140583909966265,0.0002487848550114175
64,0.5184553183826471,0.0001891435171166395,0.755000529517195,0.00037922256611118725,0.6726885942401745,0.000291304015780318,0.6140811384625242,0.0002488023941352609
65,0.5191665209153349,0.00018960121160197917,0.7556433283008068,0.00037995507770639467,0.6708084371832594,0.0002898495989219051,0.6139824238460011,0.00024872931009693576
66,0.5184479904720494,0.00018918990789271953,0.7559546293281758,0.00038030240474764003,0.6708486851920403,0.00028973037867069976,0.6137212419132453,0.00024855663828943746
67,0.5187087856507911,0.00018933389566380297,0.7549017110673877,0.0003793528534932118,0.6683883959986936,0.0002879153520136161,0.6132118454557858,0.000248111465629019
68,0.5193922467310434,0.00018971394586965917,0.7544921075386072,0.00037895382230270663,0.6687990020873518,0.0002882615295774217,0.613314210520533,0.0002481795168303797
69,0.5194534723243615,0.00018971913037278503,0.7553576886382005,0.0003798784818042257,0.6681118685686691,0.0002877663939820293,0.6131415900122319,0.000248059407917778
70,0.5186891007786157,0.00018928293936120884,0.7549771457079258,0.00037937020875414935,0.6688024717652866,0.00028825570158813206,0.6131220644512023,0.0002480816863234612
71,0.5198804475305955,0.00018994017723598494,0.7551461081158131,0.0003796534737813655,0.6690525158941367,0.0002883287907619583,0.613718097923182,0.0002484926233907425
72,0.5204401267554666,0.00019033051717197221,0.7551930520641703,0.00037965007161738963,0.6698726751607804,0.0002888763084811049,0.6130465212874323,0.000248071979681133
73,0.5216652786568113,0.00019103110568376687,0.754970546858093,0.00037962063495090837,0.6701039294843327,0.00028905156715815705,0.6129282214459609,0.00024794401573695725
74,0.5204948250920344,0.00019033145569654464,0.7549666328162171,0.00037966755459142946,0.6709153100205782,0.00028961702764033364,0.6130516006739486,0.0002481086982704096
75,0.521198750872029,0.0001907333001077314,0.7554634754425149,0.0003803419301627081,0.6717155396447885,0.000290108699916724,0.6137497992608625,0.00024858710124937334
76,0.5204694971272185,0.00019034600656288908,0.7554967704559359,0.00038031509673515883,0.6701221286483422,0.0002890298466955373,0.6131862469596617,0.00024815138108197056
77,0.521134727296463,0.00019073601548446782,0.7554963776520438,0.0003803287124870004,0.6718742623089684,0.00029026886632098,0.6123325958348711,0.00024760266444666217
78,0.5213753024462815,0.0001909049264486876,0.7548918157730546,0.00037970436485949735,0.6730929035029394,0.0002911370953099269,0.6125787378522816,0.00024772261172916756
79,0.5207364223160634,0.00019051271829226708,0.7555188683716948,0.00038035745896279963,0.6737970604187211,0.00029163093675910217,0.6127616744505306,0.00024791934608004427
80,0.519555841520807,0.00018977931950081009,0.7556432669046664,0.00038048237572390047,0.6736016379620602,0.0002914440594822241,0.612715471655675,0.00024784825700342777
81,0.5191390097391734,0.00018952965421837166,0.756027815090055,0.00038091228488228786,0.6742401506270593,0.00029189830680781566,0.6135361964708225,0.00024841740868438865
82,0.5196540911971939,0.00018984160368119377,0.7549671146698781,0.00037991087189707007,0.6758887768699844,0.0002930143488598669,0.6136491131708102,0.00024853463925266736
83,0.5187840404614195,0.00018930772212464268,0.7532810390579886,0.0003781038368337484,0.674226788648554,0.00029172170968389097,0.6138808551428114,0.0002486992821754928
84,0.5184499762900664,0.00018913013865756457,0.7540790150335237,0.0003789486866348363,0.6734147792949556,0.00029124449287257627,0.6134576745420594,0.0002484412019926755
85,0.5180130062957461,0.0001888354554218028,0.7546936716476674,0.0003795608395670899,0.6726617743016176,0.00029079790416338715,0.6134530718626129,0.000248472920549546
86,0.5170857654505743,0.00018828909990560529,0.754736273526152,0.00037968159134580423,0.6707838969088282,0.00028927015030122535,0.6130870476223724,0.0002482399303724384
87,0.5177016853962351,0.0001886537611943808,0.7546686984764224,0.0003796019131673857,0.6715383616563697,0.00028982343636891955,0.6132917529739845,0.00024839267866865464
88,0.5167744746537134,0.00018804851931858663,0.7550995124124005,0.0003801620804859691,0.6724819127727114,0.00029045883733005344,0.6129262902011197,0.0002481640219075598
89,0.5182211121447867,0.00018890173191729538,0.7539864393808019,0.0003789817692170777,0.6729732143712603,0.0002908056906311727,0.6124061852129526,0.00024785766393541905
90,0.5170458746117403,0.00018816528387571906,0.7541058048016239,0.0003791208827637672,0.6734765255013406,0.00029120231154948435,0.6125178485157388,0.00024791274791260975
91,0.5177517583209703,0.0001886123045063307,0.7537965845384543,0.0003789105845034698,0.6723719267453832,0.00029042041312518223,0.6115341671860002,0.0002472045242864813
92,0.5177146444828167,0.0001885436571248232,0.7527339266422308,0.0003777759722346866,0.6721133467124405,0.00029021868984162736,0.6116184391722347,0.00024721745378138176
93,0.5170131708621262,0.0001881457764738672,0.7528265129705364,0.0003778239562405196,0.6714262079761956,0.00028986540005941777,0.6110951568459495,0.00024684215634318893
94,0.5169512574931954,0.00018803967537147362,0.752044902496275,0.0003770385671629965,0.670815244136348,0.00028939791437879067,0.6112737564518689,0.00024699045473664015
95,0.5168626940630373,0.00018797896286909378,0.7528013859457466,0.00037786520444277945,0.6705315199856143,0.00028910784066763374,0.6109211576646204,0.0002467917677897789
96,0.516826128199013,0.0001879258279665646,0.7531312479528732,0.00037824373930759946,0.6715914835069882,0.00028984094348670936,0.6106694294355655,0.00024665031822638725
97,0.5170827181757991,0.00018807935328157832,0.7536472549204365,0.0003787837792183159,0.6712199915544548,0.0002897102640708473,0.6106599152027719,0.0002466335771154454
98,0.5169475221176856,0.00018799055196847263,0.7537085154245077,0.0003788220962900923,0.6723798745606864,0.00029054003711842036,0.6110727158189004,0.00024687315143888687
99,0.5176910592881051,0.00018845218000205637,0.7542919368052636,0.0003793871942172751,0.6725943264906685,0.0002907016618488199,0.6116767421934124,0.00024729950584106677
100,0.5283644766847523,0.00019189407696920688,0.7072795174726183,0.00033054452470218014,0.6021335372270781,0.0002398752022565947,0.6508547859897977,0.0002765323063014188
101,0.5179689890223754,0.0001886316440369444,0.7465844198530391,0.0003674869461779917,0.7096570781044655,0.00030785053820386535,0.6631844600509484,0.0002829660269031662
102,0.5358925917177114,0.00019951442446036218,0.738311559103207,0.00036110627875977273,0.64583573070808,0.00026921337255067756,0.6242771804102072,0.00025241180995778245
103,0.5320892120911878,0.00019568437166624846,0.7521768031923857,0.00037430305879145015,0.674145442125534,0.00028901268337014845,0.6222033598629099,0.00025157001292662934
104,0.5399870106809841,0.00019988876868699742,0.7609348376160971,0.0003812125263630448,0.6318025841275374,0.00026080703846791516,0.6287512259980885,0.0002559141969335475
105,0.5557864823213838,0.00020989689610496922,0.7643781349645058,0.0003837711511302565,0.6249321067293367,0.0002564437281999943,0.6262570391405385,0.0002542974064090262
106,0.548410143988741,0.00020537668754740113,0.7642966465965602,0.0003849999776996605,0.6500993091990959,0.0002732763277581561,0.6184613044676899,0.0002489956840609035
107,0.5386717047185959,0.00019924341349095636,0.7587557867305114,0.0003784767839352168,0.6321340040132284,0.00026221625657621975,0.6212713605026294,0.0002504715159889075
108,0.5332369188063917,0.00019588150635736898,0.7652404164000056,0.00038544336047972546,0.6231506348613702,0.00025592860690522084,0.6193464874897084,0.0002492950901184936
109,0.5338698645260217,0.00019636941786616604,0.761101938650426,0.0003811539962429013,0.6235366044222599,0.0002567383923616133,0.6185777690589604,0.00024936582047034865
110,0.5393172450773975,0.00019971325206383575,0.7635383138194042,0.0003838693401107462,0.6297753910397381,0.00025975521162563593,0.6176830141336146,0.00024902193469061135
111,0.5378780451285873,0.00019879516319020078,0.7673821804267577,0.0003876774567948797,0.6458836909013722,0.0002705431592191814,0.614619451047672,0.00024758992490600816
112,0.542214506254045,0.00020122402563862537,0.7585902338771626,0.00037819162644852955,0.6477521205077887,0.00027180638580652034,0.6130593486993807,0.00024666795091787727
113,0.5398795788555992,0.0001999157735504533,0.7518853306886234,0.00037143394203586875,0.6489271421777908,0.0002717639608522457,0.6188763389017817,0.0002505185663136652
114,0.5343242339598339,0.0001967852805760886,0.7554329382191877,0.00037529349249130985,0.6587159866294814,0.00027805185128307086,0.6176474097473414,0.00024950813561734663
115,0.5410888023101471,0.00020109396134809245,0.7553547154243208,0.0003756138860427559,0.6603304329548673,0.0002788616291878015,0.6145628701938355,0.00024737198362985246
116,0.5403829106862719,0.00020082408884143895,0.7556976989319817,0.00037623450178000863,0.667135297235388,0.0002834938567245831,0.6141048657861048,0.00024705313138073307
117,0.5439324397916101,0.00020318512529092064,0.7572889951209346,0.000378448419942259,0.6594807317856987,0.000278911516749122,0.6142407467879865,0.00024722664260924313
118,0.5459180330441445,0.00020422546617901072,0.7558770747044391,0.0003768523902631689,0.6609561430327651,0.00028024729496756466,0.6126897937288891,0.00024654808872968156
119,0.5438807813550356,0.00020299591841392418,0.7566228060119767,0.000377612342448063,0.6609851457140237,0.00027938435001292775,0.6105043171522606,0.0002442534652431141
120,0.538966766857293,0.0001999463994754771,0.757624133948883,0.0003787047512754133,0.6442242171280679,0.0002672754582809796,0.6106204684884247,0.00024435898629507986
121,0.5349193801633972,0.00019762792182208554,0.7523227843903928,0.00037362780820191454,0.6421400105663262,0.0002661053463513101,0.6127144549627982,0.00024593437138762964
122,0.5365050537164106,0.00019859631649414116,0.7555742392208292,0.0003770948450561233,0.6369877173830105,0.0002628461284273241,0.6127924744071498,0.00024597097347539283
123,0.5365540860889925,0.00019854257996089873,0.756812765356985,0.0003785784773519071,0.642293967008276,0.0002663225715247169,0.6136608542385387,0.0002465525873082258
124,0.5343539688972172,0.00019725468402060806,0.7573646277915855,0.0003791578989740961,0.649263500171274,0.00027078652595184064,0.6149404757482322,0.0002473576655127328
125,0.5345261893646356,0.00019739447404340212,0.7578323002796808,0.0003794977222834,0.6454951656696372,0.00026862616354519117,0.6148638634236446,0.0002474345705868159
126,0.5330332661640661,0.00019646170539804996,0.75816140491897,0.0003799237411987679,0.647617436388253,0.0002697311045930436,0.6165318163939361,0.00024867995298180916
127,0.5301328120800594,0.0001947781616432469,0.7593965063612114,0.000381266151624943,0.6476655453101359,0.00026997813321463413,0.6145993694799576,0.0002474969660914585
128,0.5293986662529997,0.0001943157362369804,0.7591609996531655,0.0003806682772099348,0.6406144103008936,0.00026548419476761135,0.6162946475403455,0.000248683189063244
129,0.5296299374721052,0.0001945259823625426,0.7580149794176408,0.0003795835070315002,0.6429204244146687,0.00026703115510220336,0.6157368056930682,0.0002483305301589043
130,0.5328485674150658,0.00019646098315880374,0.7579931215828037,0.00037974993196617684,0.6446237497420113,0.00026816101962328026,0.6171180344690709,0.00024926720704643323
131,0.5338888617370477,0.00019711730046416276,0.7548267370391725,0.00037617033291634233,0.6449077469354043,0.000267948285727966,0.6167966564224137,0.00024918671959459765
132,0.5352023797512818,0.00019796397984118058,0.7541326357223432,0.00037556887894718956,0.64025385242292,0.0002649011632033059,0.6152128415551712,0.0002481360890308766
133,0.5335932116709465,0.00019699414061973014,0.7553943391847155,0.0003773602126484972,0.6406926466911912,0.00026512205082186767,0.6139642314536324,0.0002473331109141377
134,0.5344453126384103,0.00019753109062069522,0.7547017792441035,0.00037676070921257524,0.6389560947964166,0.0002639369919768219,0.6138831456558642,0.00024722441772779896
135,0.5341425097168125,0.00019735898666070774,0.7557208863874876,0.00037779193088892973,0.6422508795456479,0.000266160601903339,0.6141006912044569,0.00024727838586990886
136,0.5341429776477283,0.00019731796476011126,0.7548679149514668,0.0003767540324647174,0.6453525377278361,0.0002684097776097889,0.6131497150429428,0.0002465071885169975
137,0.5344300435816388,0.00019750323093655378,0.7568360818949649,0.0003788642090648509,0.6429655320844296,0.0002667090174551879,0.6128456355557456,0.00024638611007339156
138,0.5350903654105614,0.00019792336710156022,0.7576082099067784,0.00037982066686249806,0.6459000982833512,0.00026878662160839434,0.6124239791978071,0.0002462616543786677
139,0.5347904645244603,0.00019777367461261346,0.7559797428513504,0.0003784216112543622,0.6441239901773192,0.00026748385812462464,0.6105735105689113,0.0002449488434311042
140,0.5325841875856061,0.00019634185990699858,0.7565393443221946,0.0003791123609008886,0.6428273446240274,0.0002662195712338746,0.6113582796856658,0.0002454274015368488
141,0.5333364138578095,0.00019665253387896923,0.7570168237040379,0.00037961322555963846,0.6458287261819418,0.0002683286478203564,0.6108955529137322,0.0002452105998838383
142,0.5336202379207918,0.00019685691070853465,0.7566238636773638,0.0003790411620303598,0.6454441366136445,0.0002680235166013807,0.6100939376880077,0.00024456715629926184
143,0.5319911862454519,0.00019589194217746028,0.7567254603777245,0.0003792425658443733,0.6466819314671814,0.00026867394904724203,0.6104700928472038,0.0002448985423700635
144,0.530570036346288,0.00019498514170092145,0.7563407445192238,0.000378916397178887,0.6462281604682083,0.00026827964483911365,0.6092601938010044,0.00024408442018207727
145,0.5303781351052266,0.0001948938652848028,0.7549896487475717,0.00037744420675367847,0.6469548743225703,0.00026895505055605785,0.6080250130853422,0.00024344364379275498
146,0.5288513788030331,0.0001938934116079689,0.7556962715724864,0.00037810217154391813,0.6473181180603268,0.0002692776952638995,0.6078514980401657,0.00024328861411036882
147,0.5282852271280324,0.00019361406711499666,0.7559088248725759,0.00037811512708291125,0.6476855802874651,0.0002695641740764496,0.6070574946863091,0.00024282038072386117
148,0.5258433750635987,0.00019215167948696685,0.7543531478750702,0.00037662272277968285,0.6488781855448085,0.00027043381376411137,0.606696442243942,0.00024243460141107538
149,0.5235852304476715,0.00019082572627468077,0.7544813651043617,0.00037678419719068177,0.650523385773446,0.00027145995963251645,0.6072216479963528,0.00024276770246792133
150,0.523106443439802,0.00019055243237192564,0.7542299701516366,0.0003765885766753332,0.6521349710846539,0.00027258079387113655,0.6076001386195422,0.0002430377814530057
151,0.5233290869228819,0.00019069343609935004,0.754388644993923,0.00037665458288480827,0.6553168571728339,0.0002747825320025239,0.608175469835456,0.00024345115166478636
152,0.5238714270583099,0.00019102057353295845,0.7533052826238148,0.0003754120284844253,0.6553299602039913,0.00027497973121221714,0.6070626193626485,0.00024261253699326465
153,0.5222075190409764,0.00018993318450305488,0.7528424364802444,0.00037493835883330737,0.6551209255728652,0.0002747782840899224,0.6066272223166367,0.00024229514286331006
154,0.5219130873000652,0.00018975821213425672,0.7538841739591912,0.00037599161135618134,0.6557424827228128,0.0002752818311144632,0.6066185836082413,0.00024239477853928236
155,0.5206795954478312,0.00018898676275297573,0.7542437497574586,0.00037656165670889633,0.6530333328707907,0.0002733589160891402,0.6064081730702074,0.00024221354207898708
156,0.5204746194144034,0.00018887313605879207,0.7538305193917988,0.00037622118977271657,0.6553224894196759,0.00027497556808148756,0.6069079515294002,0.00024256077917675367
157,0.5190030121527482,0.00018793830524695707,0.7533824829820474,0.00037583213687487893,0.6555062418323764,0.0002751286106350344,0.6077521634766143,0.00024308532638841828
158,0.5184742099038077,0.00018755824698320594,0.7532439148931894,0.000375781864170615,0.6554903159509771,0.00027524932182489543,0.6076750766462856,0.00024285027797549773
159,0.518344696203421,0.0001875023071456326,0.7542423117748333,0.0003768654758312333,0.6571606624757933,0.00027636733617074626,0.6073909070620367,0.00024258838104505796
160,0.5184227476191883,0.00018762505628776424,0.7540292798876596,0.00037681615967936433,0.6543196887661944,0.0002742216695637136,0.6075611879708112,0.00024281145831126617
161,0.5195713474830406,0.00018828159530254394,0.7547238842107861,0.0003775026869068965,0.6567776360859912,0.0002758990699762862,0.607411485422259,0.00024260323880283486
162,0.5183865527752264,0.0001876305576613991,0.753928607392559,0.000376707384614093,0.6546118103132086,0.00027441241529405064,0.6064881951650081,0.00024207970927565478
163,0.5189261223440028,0.00018791269433561904,0.7542370604786477,0.0003769514360611473,0.6518179246008231,0.0002724845933954799,0.6062494782359699,0.00024200312835239042
164,0.5191740379534852,0.00018812049374762878,0.7549157743804353,0.0003776635166123409,0.6517464217544973,0.0002725035101512551,0.6072291719407201,0.00024270805867974228
165,0.5205310807152409,0.00018883864377466578,0.7540848773981161,0.00037710569843588804,0.6520291756021482,0.000272663655080766,0.6074832075192663,0.00024289698811498937
166,0.5187431766184342,0.0001877363311235447,0.7549039612722112,0.00037807910073884725,0.6510057328856642,0.00027213815385178635,0.6076841490754095,0.00024302077459190544
167,0.5188781661658305,0.00018784839456667762,0.7550178799414697,0.0003782921703809165,0.650151593019185,0.00027152511719291184,0.6062207028009363,0.00024206519071167607
168,0.5186692557347634,0.00018777205415037405,0.7557495591573149,0.00037895259588149747,0.6510497939183703,0.00027217467266409914,0.6054405884364236,0.0002414642687660456
169,0.5193061974790409,0.00018810046706187628,0.7563932431673216,0.00037968048858371013,0.6509929538036106,0.0002721745030003542,0.6057696770865058,0.0002416410911396765
170,0.518883563043278,0.00018781302840533478,0.7565049882735944,0.0003798465239130756,0.6505007041183297,0.0002716919540550871,0.6055408631065085,0.00024156164101050547
171,0.5188985552188428,0.0001878065843951815,0.7573974804655565,0.0003808919625146777,0.6515826207078644,0.0002724370544838732,0.6053775553409967,0.00024140824092512206
172,0.5193701257059143,0.00018808351775820108,0.758215872562798,0.00038176522087311987,0.6518199093270713,0.0002726433289168489,0.6058159532568816,0.00024171023254692883
173,0.5209364551060527,0.00018903048749839544,0.7583047665804511,0.00038197678781432996,0.6521892242061664,0.0002728904624178603,0.6063126077023143,0.00024207886466118158
174,0.5203750163881846,0.00018876561048164145,0.7587339617646962,0.000382305347306096,0.6515148105928198,0.00027242551341966943,0.6064283481099698,0.0002421690258956159
175,0.5197730784775644,0.00018845030267807675,0.7592976768721962,0.00038284340451206757,0.6523234807847537,0.0002730141858239258,0.6065051951502278,0.00024230463990258848
176,0.5198813718532646,0.0001884315250453203,0.7597690906499062,0.00038334857762286625,0.6532595978956452,0.0002735453510465341,0.6072753571791347,0.00024278035998678572
177,0.5197550098353161,0.000188328225204811,0.7600873607306958,0.0003835623645312256,0.6538438050541353,0.0002739198410853926,0.6072936792781657,0.00024284389399655836
178,0.5198612998800481,0.00018840195837199297,0.7598527198415279,0.00038340943794417753,0.6556604185284874,0.0002751027296508038,0.6071110009009735,0.00024278255748119904
