simulation,baseline,baseline,algo_1,algo_1
123,0.6254307306663676,0.0002897636687692604,0.6262914324258271,0.00029278889088091276
124,0.6279155611693555,0.00029095641444338465,0.6213936151695483,0.00028782089157091567
125,0.6335294791139285,0.0002986922155301361,0.6210281677295726,0.0002871364372381383
126,0.6345305173851202,0.0002989206558262215,0.6207137990707277,0.00028581971458492615
127,0.6351636303695981,0.0002997518362463763,0.6236157262899639,0.00029035194126019934
128,0.6327571926438926,0.00029651677996357423,0.6243882145874524,0.00028996760871075766
129,0.6325489501649422,0.0002965695130532019,0.6273999215498232,0.0002895062568707261
130,0.635316218132703,0.00029957711436498643,0.6262768902904035,0.00028850565550678393
131,0.6279290242248843,0.00029273740038489554,0.6196956030903958,0.0002833747416560396
132,0.6282712507178799,0.00029373747145652104,0.6170746165021057,0.00028109783090771525
133,0.6295149219129639,0.0002934308565139004,0.612829902189471,0.00027852829671774494
134,0.6309509220089581,0.0002941528623341725,0.6099824260993775,0.00027759691820644595
135,0.6318743553568,0.0002947859146509433,0.6080469026920869,0.00027652099942617717
136,0.6330599305844944,0.00029436522732707496,0.6143385232572145,0.0002819548221301248
137,0.6332104249593008,0.00029422668778820125,0.6219154219463416,0.0002879259562085999
138,0.6302461518772068,0.00029179802127738547,0.6217643114677229,0.0002870631043026433
139,0.6322236505248706,0.00029419509699708335,0.6212693126929288,0.00028784909408482724
140,0.6328535018104225,0.0002960933754463987,0.6209546159567974,0.0002868499440843305
141,0.6349425426357196,0.0002977375655459926,0.622613282555856,0.00028903101575101706
142,0.6357353775159376,0.00029758831413738803,0.6212310888373109,0.0002878010685242757
143,0.6356171084315968,0.0002974590543443253,0.6202513068333031,0.0002881863005336923
144,0.633294233002468,0.0002956735213728507,0.6186459019354891,0.0002866722206205225
145,0.6356735916759528,0.00029690637729593906,0.6188749183998996,0.0002859052263154097
146,0.6355541427777857,0.0002975315705278362,0.6189027877881881,0.0002849904757531486
147,0.6350494566983471,0.00029712910780578435,0.6163257255714305,0.00028386461177665634
148,0.6338996483079898,0.00029595263507129865,0.6189762699293395,0.00028672843810766254
149,0.6350585174553725,0.00029699927855931184,0.6224521379800403,0.00028917543218066167
150,0.6355294702814978,0.00029684879756838666,0.6242517277606301,0.00029149014875987176
151,0.6333785417594606,0.0002945690629880637,0.6246041910466513,0.0002920088647521289
152,0.634764629290747,0.00029584494725050494,0.6250601669676282,0.0002918206510128138
153,0.633737943426307,0.000295576214380299,0.6243058458947908,0.00029085815500751004
154,0.632360593862769,0.0002945114604866586,0.6239170953067739,0.0002903301877247796
155,0.6312220564883965,0.0002937890058371372,0.628549922421236,0.00029375578769240055
156,0.6295769425051534,0.0002928510801483277,0.6295971509458135,0.00029426037682462106
157,0.6293318071869272,0.0002927720858677416,0.631567801533075,0.0002952978849801464
158,0.6311000502261306,0.00029457585660998937,0.631050032215339,0.0002953058755578642
159,0.6295335404102951,0.00029305406066830323,0.6295812704949677,0.00029368895738641056
160,0.6267638382039457,0.00028994804567388313,0.6300502329492411,0.0002943835620952244
161,0.6256407153580956,0.0002888778054489699,0.6302199442599357,0.0002954969948724363
162,0.6241797785192581,0.0002873591195580691,0.6274851422581139,0.00029206914964659085
163,0.6229998592975632,0.00028679043183042345,0.6277062878369577,0.0002930646883638403
164,0.6245542473708552,0.00028770671422726835,0.6286407284959188,0.00029445178732340617
165,0.6239826954515647,0.00028634687819266923,0.6294142217239586,0.0002958418731900921
166,0.6242232178497014,0.0002862849960220354,0.6271879505112443,0.00029324272601120535
167,0.624395615359185,0.0002865209939445218,0.6283474128738895,0.0002936163525369511
168,0.6242625729903294,0.0002864149589866132,0.6285935815967074,0.0002932886499426096
169,0.6217384289193502,0.0002842269290994334,0.6297242925852313,0.0002951377204964687
170,0.6204839394038183,0.00028331372756940906,0.6302923846842934,0.0002949021808505373
171,0.6201461788731231,0.00028327070483190905,0.6311381815090155,0.0002962098454355985
172,0.6211876069259674,0.00028402547215025073,0.6300920410400142,0.0002953844776730087
173,0.622582641052417,0.00028451212237957143,0.6273487270937183,0.00029306833741934697
174,0.6232591629266186,0.0002848987035491831,0.6289192766888063,0.0002954077029088763
175,0.6221081531693741,0.0002840046299301821,0.6263421242207715,0.00029301368584832877
176,0.6228288097593833,0.00028506317686063427,0.6267468643937046,0.000293699709366903
177,0.6220215582167613,0.0002838129478939455,0.6273797405487092,0.0002942372390555701
178,0.6209363431497709,0.0002832004833322008,0.6276756998982456,0.00029410761408645795
179,0.6202635660969282,0.0002834878436610115,0.6276288251042728,0.00029414905041915676
180,0.6220585563320329,0.00028480209724984036,0.6272388603498893,0.00029400223251812977
181,0.6223894406580298,0.0002853543753722189,0.6263242697025357,0.0002930668633488297
182,0.6240002500366968,0.0002867026636012151,0.6249272419851988,0.00029157756752469223
183,0.6258578021489567,0.0002881268876392636,0.6240352034133669,0.0002915685559868482
184,0.6271015488657734,0.00028864035953797464,0.6245352935014128,0.0002921338234019422
185,0.6275798599328757,0.000289324019819307,0.6243776720828033,0.0002924368013985459
186,0.6285655241366395,0.00029034765618121905,0.6230530580172337,0.0002919980778769704
187,0.6307275506597209,0.0002920456322642117,0.6238730612831208,0.0002938058677453761
188,0.6308434020742935,0.00029218831344859187,0.6240297964374854,0.0002937058443941922
189,0.6320897846124733,0.0002930682624314747,0.6256493112642716,0.000295515108204574
190,0.629254327298507,0.00029089543768659584,0.6244405645974976,0.00029488588421830485
191,0.6283562098523774,0.0002900176696162735,0.6260223713195627,0.00029617709856177046
192,0.6285125012996766,0.00029039602184077594,0.6281700101740962,0.0002974598030921256
193,0.6289751008315512,0.00029073299387623937,0.6282118196335719,0.00029751373309813884
194,0.629343897006755,0.0002913003570490368,0.6288724207540508,0.00029822231520184055
195,0.6292858602200235,0.0002913837700972171,0.6275642056891738,0.00029741583160704265
196,0.6294998067584154,0.0002919445261503842,0.6279700377764497,0.0002979092060678469
197,0.6285294997584381,0.00029016820904223436,0.6312346369678488,0.00030088331856450024
198,0.6267451655932117,0.00028828288288818346,0.6316837675933864,0.0003011521911405789
199,0.6283982696647545,0.00029006976385772057,0.6323369010407744,0.0003022996056898815
200,0.590295717029778,0.00025659821244940494,0.5683654684775754,0.00023997396252335587
201,0.5801572348564161,0.00025855764258387974,0.591230499276395,0.00024672466484711685
202,0.5644412288475201,0.00024100118627111417,0.5663552701824227,0.0002261336011595526
203,0.5442071753309202,0.00022726720612762318,0.49352851320841873,0.00017785275207509273
204,0.5746730482064473,0.00024916853290452847,0.5338127982032002,0.00020300928108297317
205,0.5874108824877815,0.00026049502663731667,0.5395513145980343,0.00020928635877443493
206,0.5843344452815348,0.0002538050324008018,0.5574981125977151,0.00022201376719420212
207,0.5897020742180599,0.00025690927905946124,0.5550209840473063,0.00022274840765740543
208,0.5933556932638921,0.0002565023833088325,0.5580564665312813,0.0002244043510485955
209,0.5976564477876343,0.00026252932008690995,0.5712567594845325,0.00023699131769899331
210,0.6014144331226892,0.0002651692953979403,0.5665194791084837,0.0002358376885944128
211,0.5885572996021889,0.0002538033075872505,0.557538703170648,0.0002279156537128976
212,0.5958533708412743,0.00025796298735015143,0.5661645333489023,0.0002337253693675102
213,0.5965835771250692,0.00026094470750365087,0.5612026225635942,0.00022985171734933986
214,0.6021686363398011,0.00026438771660090734,0.5710817878175317,0.0002387942092584841
215,0.6025135847971955,0.00026663894560866513,0.5741628219283612,0.00024264185506824476
216,0.6036244597172353,0.00026801594596462334,0.5713816851753128,0.000240897134682584
217,0.5921579058977442,0.0002575627712942946,0.5773558489862745,0.00024471622489318363
218,0.5964680776143276,0.00026366020949051086,0.5803451978629467,0.0002470251042753873
219,0.6004602578400452,0.0002672521553451984,0.5837758781222148,0.0002502723718236866
220,0.597647897621111,0.00026356979990057314,0.5814653295092227,0.00024889027505860023
221,0.6059284578320131,0.0002688659500517871,0.5873005923935393,0.00025378667924182244
222,0.607888529130944,0.0002716278140944169,0.5923708134225295,0.0002571669723477875
223,0.6194591160357563,0.0002830077799507746,0.6051379161776058,0.000267598530757477
224,0.6217334264166303,0.0002840932123503383,0.5997716337179737,0.00026288751539146123
225,0.6270783701493293,0.00029164394758114274,0.5945577738091712,0.0002565555782909096
226,0.6281182454014543,0.0002918920535588764,0.5926532293089402,0.0002554619720506132
227,0.6289822133970093,0.0002926267756175206,0.5971789718254319,0.0002585352125724804
228,0.6264839412130551,0.00028943304499621863,0.5934028525625733,0.00025585942271398994
229,0.6262375276093524,0.00028962583736487357,0.59202499866657,0.00025449292837136024
230,0.6291669967341028,0.00029246236016753296,0.5924757999441648,0.0002546636143345778
231,0.6216643718353115,0.0002858642948130405,0.5956549311680307,0.0002569414567679372
232,0.6218013314483166,0.0002869011621268403,0.5978131101112718,0.00025901293946110394
233,0.6231261219742261,0.00028655619246580933,0.5998546371958989,0.00026046125234493724
234,0.6247607960912849,0.000287225356400087,0.6013087810598093,0.000263010322622882
235,0.6257091613231897,0.0002878048722633741,0.6013117020829153,0.0002626667431420306
236,0.6267853745535399,0.00028743996650491604,0.600147614916479,0.0002611626248997566
237,0.6268454400775813,0.0002872627347668753,0.6015892808197496,0.00026337768655269194
238,0.6237518721931065,0.0002848457532337755,0.6062344181783494,0.00026735194149766584
239,0.6258622412740877,0.00028708263433138194,0.6065560113599546,0.0002686626155377304
240,0.6264818966114285,0.00028888419945460924,0.6080527768981532,0.00026989316247830967
241,0.6285093619062583,0.0002905653398922398,0.6086629544337891,0.00027057300052354017
242,0.6291638759881542,0.00029045227359293137,0.6093108656595936,0.0002713144034253767
243,0.6292595975928652,0.0002904095230668823,0.6055737092268523,0.0002681706710629574
244,0.6269667342072404,0.0002886519180212416,0.6051106129201813,0.0002670476703644631
245,0.629403102421774,0.0002898762971373929,0.6080523369190811,0.00026926539769824725
246,0.6293344992069596,0.0002904918548252569,0.6107568009521623,0.00027105669679942473
247,0.6287238861730835,0.00029011526332713264,0.6090341716954246,0.0002711054320726584
248,0.6275561036809563,0.0002888913776240421,0.6123495484840626,0.0002741486945845989
249,0.6284824425032054,0.00028976929818203966,0.6122622413541388,0.00027485794931002863
250,0.6290216920766505,0.0002897127536280011,0.6150525788049213,0.00027707145927192473
251,0.6268622758688354,0.0002873959933427126,0.6157887046578341,0.00027720091264255725
252,0.6283637169067672,0.0002886255685836675,0.6145015733259918,0.0002758839396019724
253,0.6274959015554824,0.0002883269466072356,0.6165157153730101,0.00027668222597460496
254,0.6260155040890012,0.00028729913705955265,0.6157635661823964,0.00027568530658484195
255,0.6247587584654052,0.0002865097191889449,0.6171365510768178,0.00027684125024365403
256,0.6232110533195302,0.0002855515488256047,0.615581601809284,0.0002752795400221308
257,0.6231453248421943,0.00028545180466492284,0.6143311768015489,0.0002735661090071902
258,0.6246952295842956,0.0002872765271353363,0.6159860847704656,0.0002747514423485565
259,0.6232667227691298,0.00028580042338253043,0.6154703218494326,0.00027425094752555517
260,0.6205302717114463,0.0002827641555144959,0.6182780722859248,0.0002766243912467031
261,0.6195190122108155,0.0002817399929024702,0.618504770579477,0.0002772536117541948
262,0.6181825459717845,0.0002802515410675781,0.6178183482243309,0.00027689336729421604
263,0.6168625747685457,0.0002796500671579016,0.6155488626322564,0.00027514232564962627
264,0.6182650520796455,0.0002805120623776582,0.6156348896548343,0.00027436902124227275
265,0.6176077648434557,0.000279251479487869,0.6156696906291064,0.0002749576791676911
266,0.6176874987118962,0.00027915534065351793,0.6159396096099173,0.00027455301006496684
267,0.6178594464160606,0.0002793083191024516,0.6170876230471583,0.00027579767060513586
268,0.6177630174861084,0.00027923627029907255,0.6176719786588336,0.00027651087880060016
269,0.6152821106268307,0.0002771584801559357,0.6177692791393542,0.00027725205378803216
270,0.6139442069168657,0.00027625036815104396,0.6200786794826005,0.00028021254109245525
271,0.6135677587966317,0.00027617934635403756,0.6193715847159948,0.00027948108013383256
272,0.6145916637984186,0.00027695536862558953,0.620161204685048,0.0002811088844252162
273,0.6160628393985366,0.0002773843558250862,0.6204544557289987,0.00028163261232742686
274,0.6167157960265095,0.0002778007973371826,0.619242592775515,0.0002807294964390101
275,0.615345364155421,0.00027685117211604364,0.6203913142681243,0.0002818431045634752
276,0.6159803115100895,0.0002779061930339433,0.6198405909797142,0.00028240224259583563
277,0.6152524543285216,0.0002767123226587505,0.6191260653640203,0.0002815883929464182
278,0.6141998260217005,0.000276141673012242,0.6203525272021319,0.00028240947420066947
279,0.6135628601560114,0.0002763687456818131,0.6197336856682053,0.0002827538613056225
280,0.615289990038772,0.00027764243592666725,0.6202385426579711,0.00028382112860048336
281,0.6156802294517179,0.00027816634320909834,0.6190055524617666,0.0002829166145127994
282,0.6172019990649229,0.00027947120805878845,0.6192855920509832,0.0002832877823117518
283,0.618984889667764,0.00028090377739806713,0.6206039570539241,0.0002841258757557052
284,0.6201458538679839,0.0002814823115809571,0.6219747298345288,0.0002860834986215
285,0.6207200795902543,0.00028216243464573935,0.6207183187335672,0.00028540553228864797
286,0.6216617044973956,0.0002830982755204068,0.621379504851948,0.0002859442588377598
287,0.6240828711523194,0.00028477177883334316,0.6223836874449923,0.00028710260692306944
288,0.6242565115186093,0.0002849332656662347,0.6221072915902627,0.00028684735650295434
289,0.6255398430962564,0.0002857854487149334,0.6225392821629255,0.00028714646537863456
290,0.6226774829876407,0.0002835566079255802,0.6209686449491373,0.00028564932474433886
291,0.621726862814754,0.0002826734680182885,0.6208575244649756,0.0002852565742760627
292,0.621718356062523,0.00028296302787938213,0.6218824766661302,0.0002862722693071291
293,0.6222412398873294,0.0002833201370320899,0.621811407160463,0.0002856170841322196
294,0.6226132291430063,0.00028387697844135633,0.6206968548035464,0.00028433382728272643
295,0.6226644354648642,0.00028394788552588916,0.6189153133192612,0.00028167434043677197
296,0.6226487322859765,0.0002844275882519572,0.6191508570033335,0.000282176971822596
297,0.6217958408984869,0.000282704573406818,0.6203529552430753,0.00028338235337081974
298,0.6199134830017791,0.000280798051807572,0.6205343573855191,0.0002835092540080429
299,0.621539514245266,0.00028254718785778805,0.6187227709791547,0.0002822675256664822
300,0.5911964553953761,0.00026013835709987954,0.6932755633672368,0.0003695501453835462
301,0.5784017661588521,0.0002623436959100642,0.6086014498432398,0.00027384294764503335
302,0.5634000626477278,0.00024400561236306273,0.6360795315501799,0.0003044288881493991
303,0.5434058379966349,0.00023103906127913427,0.5948175841629342,0.00026734801731665293
304,0.5731509542116873,0.00025308596147819427,0.5876895131629036,0.0002657992017160937
305,0.5866552464353534,0.00026420298587667414,0.615192815684532,0.0002918200788974962
306,0.5844023848635976,0.0002570387193587167,0.6276649517731628,0.00029568120571435164
307,0.590075700556445,0.00026041404216952757,0.6289122691747154,0.00029800695469939595
308,0.5941530641462428,0.0002599900661110469,0.6317040961982261,0.0002987274624823221
309,0.5991241064782684,0.0002665771192604136,0.6162051564313495,0.00028403174504266446
310,0.602850141923336,0.000269296098061945,0.613357573441662,0.00027780611460307347
311,0.5904630828818632,0.0002583816668185009,0.621280780272309,0.0002856529785352414
312,0.5980208606331738,0.0002624487933840425,0.6109110373436357,0.00027453545151087433
313,0.5984565781813401,0.00026548825067150843,0.6089527081271875,0.000272652624142092
314,0.6041870878269149,0.00026873554877066696,0.6002204220333889,0.00027096106529474006
315,0.6044240211076007,0.0002712307127218474,0.6025827447841501,0.00027210174802619146
316,0.6053276909754677,0.00027281780684767717,0.6078919032957791,0.0002769155478311704
317,0.5933604191632507,0.0002624552781130136,0.6094236072899983,0.00028449573478877513
318,0.5974330739615612,0.00026853348579334587,0.6084659835651077,0.0002830554268686457
319,0.6003291067669346,0.0002720254565868221,0.601913974555073,0.00027722310834386334
320,0.5980689025681971,0.0002682881700928778,0.599120871187766,0.0002719844549931971
321,0.6063177658220873,0.0002734327510238825,0.6017301970912179,0.00027402754937685877
322,0.6082945231174959,0.0002762490925018397,0.5991153571360213,0.000271761625332491
323,0.6197357827550529,0.00028765354759552374,0.5975059261147486,0.0002692953764286166
324,0.6219908860931932,0.0002888398518709436,0.595399860392199,0.00026614602346426816
325,0.6276292173659017,0.00029644131251456223,0.5984016384018535,0.00026921688370890647
326,0.6285675460391854,0.00029670914704457154,0.5965235077423573,0.00026903344266545584
327,0.6292799606408661,0.0002974471210175558,0.5904860014873152,0.00026398832092850615
328,0.6267593670848677,0.00029400960827725655,0.5842109469430828,0.000257327756955818
329,0.6266864534488668,0.00029408888363271693,0.5845874184870361,0.0002577430948454142
330,0.6294402299372932,0.0002968990393157312,0.5851185835100086,0.00025861047720983826
331,0.6218692466200171,0.00029022469801622127,0.5887211120155451,0.0002610164089287884
332,0.6220788748823554,0.00029127752315073535,0.5912051066905941,0.0002635452030116459
333,0.623454156774826,0.0002910012307433622,0.5943678489602804,0.00026435610710675867
334,0.6249619612662691,0.0002916341856905925,0.5978023182288623,0.0002674014192449416
335,0.6260694185178051,0.00029229563525993714,0.5963732084265027,0.0002664094604556577
336,0.6271739075106354,0.00029188675026214304,0.5935911613216341,0.00026283818447855986
337,0.6273514401569217,0.00029176736254874993,0.5985319954960442,0.0002690545234463366
338,0.6240159318724958,0.0002893653982431833,0.598049480427087,0.00026884166804257885
339,0.6260375762267368,0.00029163535507786294,0.597587197413602,0.00026907255949408596
340,0.6265941094430938,0.00029347806196796305,0.5932596464531852,0.0002647255490806327
341,0.6287125606764883,0.000295146846804276,0.5970082616757122,0.00026697897215318946
342,0.6294328814077988,0.00029497866524172455,0.6006263411522685,0.00026961094412739756
343,0.6295632253823945,0.0002949445792918987,0.599980830378491,0.00026817009845779165
344,0.6272096839673719,0.0002932635582905957,0.6003643001480056,0.0002691527227468727
345,0.629757520003053,0.0002945926586895405,0.5996726462477281,0.000267534909239515
346,0.6296784234135147,0.0002952436005203813,0.601756289085959,0.00026921487953615445
347,0.6291155801680597,0.0002948983214446509,0.6009111440211297,0.00027034038846622034
348,0.6279194544072226,0.00029366103927247803,0.6006975179673542,0.00027067357738071884
349,0.6291867857476715,0.00029469178426589574,0.6019524463562992,0.00027270965868306544
350,0.6294988510111568,0.000294589867819325,0.6026215430778135,0.00027326671896685175
